Class,EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4
2,-4.047879,-4.177801,-3.950438,4.177801,2.529417,-0.280144,0.060901,3.300828,-2.05033,1.108396,-5.282137,-2.846102,10.178569,1.262679
2,-4.307723,-6.14287,-3.690594,3.317069,2.951663,-3.788036,-1.311399,5.801825,-0.174583,3.089705,1.38448,-0.986594,2.423856,1.416961
2,-3.211507,-2.107171,-3.658114,-3.211507,-1.311399,-6.79248,-2.805501,3.495711,3.723075,4.08036,8.708828,1.33576,-0.564348,2.334534
2,-1.059676,6.15099,-2.082811,-3.284588,-2.578138,-5.704384,-3.243988,2.586258,5.956107,5.103495,6.898041,3.495711,-14.847638,2.602498
2,3.040985,12.606485,2.01785,4.267123,-0.02842,-3.763675,-2.951663,3.000384,1.977249,6.353993,2.082811,4.827411,-36.796319,3.365789
2,6.451435,11.924395,4.981693,7.287807,1.059676,-2.03409,-1.619964,-0.66179,-5.014173,5.087255,3.511951,3.942318,-40.125568,5.200936
2,4.811171,4.80305,3.317069,1.611844,0.66991,3.252108,2.02597,-6.329633,-6.556996,-1.181477,6.102269,0.848552,-17.389235,4.023519
2,-0.921634,-3.820516,-0.426306,-3.869237,2.70806,11.023062,6.938642,-5.030414,-0.807952,-8.635747,0.621189,-1.847327,6.906161,-2.837982
2,-4.75433,-10.560215,-1.132757,-4.932972,5.079134,13.394136,9.098593,3.974798,5.338978,-9.212275,-8.018618,-2.05033,13.321055,-9.53708
2,-3.877357,-14.376671,1.303279,-6.743759,2.570018,7.48269,6.061669,10.024287,6.946762,-1.278919,-8.384023,-0.69427,9.618281,-8.643867
2,-1.644324,-13.386016,2.529417,-8.85499,-2.618738,0.458787,0.312625,6.492035,5.858666,6.321513,-1.896048,0.442546,8.375903,-2.383255
2,-0.864793,-6.224071,0.954114,-3.341429,-3.812396,-1.709285,-3.585033,-0.66179,3.252108,4.819291,0.881033,1.124636,8.018618,1.157117
2,0.215183,3.41451,-0.531868,8.562666,-1.181477,-2.277693,-4.08848,-3.869237,-3.040985,-3.325189,-1.148997,1.481922,5.046654,0.742991
2,3.000384,8.733188,-0.231423,14.173668,-0.320745,-5.785585,-3.089705,-4.047879,-10.357212,-8.375903,-0.02842,0.751111,3.877357,1.701165
2,4.437645,7.839975,-0.328865,7.888696,-1.603724,-9.463999,-2.626859,-4.949213,-10.25165,-5.704384,4.535086,-0.913513,6.215951,4.908612
2,1.912288,5.696263,-2.391375,-1.522522,-0.491267,-8.448984,-3.122186,-5.509501,-1.579363,0.580589,4.486366,-1.701165,6.556996,5.533861
2,-1.636204,6.199711,-3.885477,-5.233417,2.919183,-3.893597,-4.10472,-3.455111,4.868011,4.616288,-0.824192,-0.872913,2.902943,2.391375
2,-1.758006,6.370233,-1.806726,-3.974798,3.901717,-0.133982,-4.299603,-0.499387,1.701165,4.689369,-2.75678,-0.296384,-0.572468,-0.564348
2,0.840432,1.774246,2.326414,-1.092156,1.352,2.05033,-1.944769,0.962234,-3.804276,2.350774,1.197718,-1.481922,-2.472576,-2.06657
2,1.766126,-5.144095,4.08036,2.310174,-1.449441,4.11284,2.74054,1.798606,-1.896048,0.069021,3.503831,-3.040985,-4.470126,-4.388924
2,-0.198943,-7.157885,1.879808,3.187147,-3.162786,5.152216,6.191591,3.057225,4.478246,0.044661,0.483147,-2.69994,-4.932972,-6.321513
2,-1.741766,-2.310174,-1.067796,-1.822967,-4.608168,3.528192,5.43642,3.170906,6.370233,2.01785,-2.204612,-0.426306,-2.691819,-3.658114
2,-0.361345,2.854222,-1.181477,-8.392143,-4.673128,0.613069,2.261453,1.33576,3.333309,2.391375,-0.856673,1.993489,-2.07469,2.75678
2,2.05033,2.090931,0.905393,-7.888696,-2.180252,-1.238318,0.531868,-0.158342,0.832312,-1.287039,0.572468,3.349549,-4.648768,7.052323
2,1.961009,-2.545657,1.38448,-0.231423,0.539988,-1.839207,0.67803,0.548108,-0.734871,-5.45266,-0.458787,3.698714,-4.340204,6.8006
2,-1.222078,-4.78681,-1.197718,5.842426,1.611844,-1.400721,0.483147,2.05845,-3.609393,-4.729969,-0.913513,3.446991,-0.142102,4.551327
2,-4.145321,-3.162786,-3.43075,6.337753,3.844876,1.246438,-0.085261,2.310174,-4.738089,-0.369465,-0.515628,2.951663,-1.855447,1.611844
2,-3.162786,-1.457561,-1.457561,5.947987,8.781909,5.265897,0.70239,1.246438,-0.824192,1.051555,-4.031639,2.277693,-11.713272,-2.610618
2,1.140877,-1.806726,3.235867,6.971122,10.828179,6.069789,1.806726,-0.215183,3.317069,-1.660564,-10.690137,0.978474,-14.189908,-5.785585
2,4.06412,-2.090931,5.046654,4.624408,4.77057,1.132757,0.491267,-1.546883,1.847327,-2.009729,-11.120503,-1.352,0.945994,-4.80305
2,2.634979,-0.101501,1.684925,-3.040985,-4.551327,-5.46078,-2.634979,-2.570018,-1.514402,2.74054,-0.280144,-3.869237,18.769655,-1.798606
2,-0.272024,3.601273,-2.586258,-9.593921,-8.075458,-8.116059,-4.267123,-3.544432,-0.320745,5.655663,13.946304,-4.876131,19.679108,-1.222078
2,-0.060901,7.117284,-2.797381,-9.602041,-5.355218,-6.743759,-3.917957,-5.046654,2.318294,1.270799,20.43428,-3.779915,8.229741,-2.06657
2,2.626859,8.384023,0.239544,-5.947987,-3.39015,-4.462005,-3.755555,-6.207831,-0.475027,-4.551327,17.145631,-1.871687,2.586258,-0.328865
2,3.089705,5.623182,2.082811,-2.911063,-4.494486,-1.619964,-3.520072,-4.656888,-5.891146,-3.788036,9.366557,-0.629309,4.843651,2.505057
2,0.052781,-0.182703,1.254558,0.71051,-3.966678,2.805501,-0.962234,0.125862,-5.598822,0.588709,1.327639,-0.101501,2.123411,1.831087
2,-2.659339,-4.713729,0.044661,5.931747,0.060901,6.573236,3.049105,5.282137,-0.052781,0.604949,-5.956107,0.548108,-7.848095,-0.881033
2,-2.513177,-5.209056,-0.142102,8.067338,2.967904,6.297152,5.038534,7.937416,2.984144,-2.139651,-12.119278,1.725525,-12.841968,-0.044661
2,-1.481922,-4.031639,-0.377586,4.177801,1.912288,2.789261,4.234642,7.904936,1.855447,0.133982,-16.496022,3.040985,-7.385248,3.731195
2,-1.433201,-3.796156,-1.238318,-0.052781,0.921634,-0.507507,2.74866,5.939867,1.928528,5.842426,-17.75464,3.706834,-0.783591,4.478246
2,-1.173357,-2.456336,-1.887928,1.148997,3.836756,-2.529417,1.498162,2.342654,4.502606,5.168456,-13.897584,2.837982,-0.881033,1.481922
2,0.109622,1.741766,-2.099051,3.560672,7.247206,-3.601273,0.353225,-1.563123,4.916732,-2.570018,-5.030414,0.369465,-3.292708,-0.142102
2,0.70239,4.608168,-2.147771,0.515628,5.338978,-2.001609,0.466907,-3.909837,1.116516,-6.191591,4.665008,-1.952889,-1.766126,0.564348
2,0.223303,1.831087,-0.889153,-4.397044,-0.929754,2.71618,1.855447,-5.135975,-3.731195,-0.791712,10.576455,-1.806726,1.051555,-0.564348
2,1.173357,-3.122186,2.667459,-3.105946,-4.518846,5.574462,1.3926,-6.695038,-6.573236,4.210282,12.200479,0.572468,-0.442546,-3.349549
2,4.047879,-3.844876,5.980468,2.302054,-2.196492,1.847327,-2.06657,-6.922401,-6.207831,0.645549,11.445308,1.920408,-4.388924,-2.570018
2,5.103495,-0.824192,5.225297,2.529417,0.978474,-4.74621,-4.250882,-2.959783,-1.993489,-5.761224,8.936191,0.239544,-4.031639,1.538763
2,2.196492,1.035315,1.270799,-3.495711,-0.864793,-6.378353,-2.131531,3.065345,4.023519,-5.736864,5.257777,-2.04221,1.660564,2.147771
2,-1.084036,1.205838,-0.921634,-8.132299,-5.623182,-2.626859,0.475027,5.541981,6.500155,-0.450667,2.496937,-1.481922,6.378353,-2.285814
2,-0.889153,2.391375,0.385706,-7.831855,-5.956107,-0.142102,-0.588709,3.495711,3.235867,2.74054,1.002835,1.059676,5.728744,-4.640648
2,0.832312,3.544432,1.579363,-4.876131,0.207063,-1.132757,-3.040985,1.165237,-1.287039,1.920408,-1.871687,1.652444,2.73242,-1.425081
2,-0.117742,2.01785,0.01218,0.872913,6.418954,-0.580589,-3.235867,0.491267,-2.651219,0.588709,-6.459555,-0.65367,2.06657,1.230198
2,-3.43887,-0.174583,-2.464456,9.366557,6.13475,3.771795,-2.245213,-0.401946,-1.896048,0.572468,-8.733188,-2.805501,3.503831,-1.205838
2,-5.330858,0.142102,-3.763675,12.93129,0.66179,6.686918,-1.37636,-1.205838,-1.165237,1.327639,-7.157885,-2.846102,4.307723,-3.219627
2,-4.332083,0.872913,-4.600047,5.834306,-3.40639,3.942318,1.595603,0.466907,-0.01218,2.667459,-5.972348,-2.05033,3.926078,1.075916
2,-1.985369,-1.148997,-4.965453,-2.464456,-2.334534,-1.084036,6.029188,2.70806,0.734871,3.455111,-7.458329,-1.043435,2.277693,7.279687
2,0.621189,-3.341429,-2.505057,0.207063,1.619964,-3.114066,5.931747,1.059676,-1.465681,1.108396,-7.109164,1.774246,-2.342654,7.555771
2,3.000384,-2.285814,2.496937,7.117284,3.982918,-1.961009,0.231423,-2.805501,-4.283363,-3.877357,-1.522522,5.874906,-8.749428,2.773021
2,3.593153,-0.637429,5.184696,2.342654,2.781141,-0.393826,-2.976024,-2.594378,-1.457561,-6.418954,4.932972,6.898041,-10.982461,-0.280144
2,1.814847,-1.709285,2.984144,-11.299146,-0.304504,0.67803,1.035315,1.603724,5.996708,-3.284588,6.963002,2.407615,-6.784359,-0.109622
2,0.718631,-2.342654,0.442546,-15.237403,-2.496937,1.140877,5.4283,2.927303,8.530185,2.212732,5.858666,-3.503831,-2.7243,-0.945994
2,3.357669,0.742991,2.69994,-5.119735,-3.057225,-0.117742,3.341429,-0.604949,2.204612,4.518846,5.022294,-4.981693,-4.275243,-3.723075
2,7.393368,3.446991,7.279687,4.250882,-3.195267,-3.000384,-1.222078,-3.276468,-4.79493,2.188372,4.177801,-1.676805,-6.930522,-4.656888
2,7.442089,1.611844,7.433969,4.705609,-2.846102,-4.924852,-1.839207,-2.123411,-4.908612,-1.928528,3.081585,1.717405,-4.876131,-2.537537
2,2.513177,-0.637429,1.831087,3.292708,-0.166462,-4.210282,-0.401946,-0.905393,-1.352,-4.07224,3.852996,1.912288,-0.832312,-0.832312
2,-3.162786,1.514402,-4.275243,3.658114,4.348324,-1.839207,-1.514402,-1.441321,0.00406,-2.513177,4.543207,-0.052781,2.155892,-1.416961
2,-6.467675,3.917957,-6.80872,0.629309,6.15911,1.189597,-3.609393,-0.613069,-0.101501,0.523748,-1.400721,-1.506282,9.983686,-1.896048
2,-8.018618,0.937874,-6.784359,-3.942318,2.74866,4.77869,-3.138426,1.879808,0.629309,0.621189,-13.069332,-1.278919,24.989666,-0.369465
2,-8.148539,-3.690594,-6.12663,-1.457561,-1.546883,7.141645,-1.327639,2.009729,0.069021,-2.480696,-18.647853,-0.142102,32.557617,1.790486
2,-5.387699,-3.284588,-4.08848,4.997933,-1.563123,5.704384,-0.889153,-0.036541,-2.691819,-2.911063,-11.047422,0.426306,17.364875,3.39827
2,-0.458787,0.280144,0.069021,3.487591,0.604949,1.636204,-1.441321,0.70239,-2.967904,2.75678,1.441321,0.02842,-11.372227,5.249657
2,2.878582,1.067796,4.031639,-4.023519,-0.507507,-0.962234,-2.131531,3.909837,1.603724,8.489584,7.47457,-0.133982,-28.497558,6.784359
2,3.105946,-0.345105,5.152216,-3.528192,-3.487591,-1.319519,-3.260228,3.536312,5.4689,6.695038,7.133525,0.799832,-24.989666,5.054774
2,2.976024,-0.150222,4.202162,4.868011,-1.936648,-2.342654,-3.235867,-0.629309,3.585033,-0.166462,6.500155,1.506282,-14.547193,-0.629309
2,4.250882,0.450667,3.714954,5.671903,3.649993,-4.161561,0.247664,-1.725525,-0.572468,-3.544432,6.492035,0.523748,-8.84687,-6.15099
2,4.665008,-1.035315,3.576912,-3.796156,4.957333,-3.39015,4.932972,1.051555,-1.522522,-1.920408,4.900492,-0.832312,-4.194041,-7.385248
2,2.521297,-1.628084,1.563123,-7.555771,-0.783591,-0.052781,6.240311,0.198943,-0.328865,-1.084036,1.668684,-0.190823,4.291483,-4.859891
2,0.288264,1.522522,-1.985369,0.921634,-5.47702,1.36012,4.697489,-5.501381,-0.548108,-2.878582,-3.852996,1.579363,11.58335,-1.717405
2,0.596829,4.11284,-3.560672,6.971122,-2.773021,-0.507507,4.689369,-6.938642,-1.246438,-3.105946,-12.27356,1.33576,12.111158,0.580589
2,2.07469,1.449441,-1.644324,-0.093381,2.269573,-1.822967,6.500155,-0.499387,-0.125862,-0.66179,-16.747745,-1.157117,8.424623,2.01785
2,2.164012,-2.976024,0.69427,-8.968671,2.480696,-1.197718,6.224071,4.681249,0.864793,0.499387,-8.643867,-2.797381,4.957333,2.01785
2,0.832312,-3.300828,0.288264,-4.843651,-0.0203,-1.855447,2.578138,2.172132,-0.816072,-0.897273,5.509501,-2.05033,1.863567,0.539988
2,-0.791712,-0.66179,-1.684925,7.369008,0.263904,-3.649993,-1.465681,-1.222078,-2.959783,-1.636204,8.554545,-0.556228,-1.238318,-0.336985
2,-2.448216,0.401946,-2.107171,10.186689,1.352,-1.181477,-3.130306,1.132757,-2.293934,-0.759231,-0.304504,0.65367,-2.75678,1.254558
2,-3.42263,0.117742,-0.523748,-1.814847,-1.37636,5.947987,-2.789261,3.520072,-0.426306,-0.580589,-2.05845,2.448216,-2.992264,3.942318
2,-2.529417,1.181477,1.189597,-13.605259,-4.307723,9.334077,-3.731195,-0.897273,-0.742991,-0.897273,10.113608,4.194041,-4.145321,4.843651
2,-0.978474,2.643099,1.847327,-7.921176,-0.905393,4.145321,-9.025512,-6.548876,-2.107171,0.564348,16.950748,3.38203,-5.322738,3.276468
2,-1.433201,2.180252,1.668684,11.039302,5.4283,-2.383255,-15.545968,-4.486366,-0.824192,2.610618,4.315843,0.00406,-3.308949,0.742991
2,-3.203387,0.65367,1.165237,19.386784,5.566342,-1.774246,-14.685235,2.919183,3.016624,2.74054,-12.614605,-2.610618,1.173357,-1.733645
2,-3.040985,-0.604949,0.986594,4.551327,0.198943,2.894822,-4.973573,7.101044,6.086029,3.260228,-13.63774,-2.537537,3.714954,-4.007279
2,-1.38448,-2.781141,1.165237,-14.514713,-1.473802,3.097825,2.683699,6.914281,7.092924,6.881801,-3.641873,-1.408841,2.837982,-5.4689
2,-1.831087,-5.744984,0.190823,-12.655205,1.879808,-1.303279,1.441321,6.638197,7.109164,8.660107,0.645549,-0.69427,1.165237,-5.493261
2,-3.536312,-5.899266,-2.618738,3.909837,2.253333,-3.325189,0.759231,5.671903,5.777465,2.440096,-1.514402,0.215183,0.345105,-4.478246
2,-0.921634,-1.806726,-3.974798,8.19726,-2.261453,-1.303279,9.001152,0.418186,1.36824,-6.784359,-0.215183,1.092156,-0.190823,-2.626859
2,6.898041,2.594378,-0.304504,-3.585033,-4.494486,-1.019075,16.228058,-7.239086,-5.525741,-8.554545,4.11284,0.239544,-0.207063,0.848552
2,13.272335,4.299603,5.160336,-7.937416,-2.545657,-5.330858,11.851314,-11.973115,-11.705152,-3.690594,4.259002,-1.839207,0.832312,5.338978
2,12.923169,5.753104,4.949213,3.690594,-2.626859,-9.090473,5.907387,-12.330401,-14.449752,-2.667459,1.311399,-2.147771,1.075916,7.701933
2,7.896816,8.692587,-1.546883,10.779458,-4.738089,-6.751879,11.071782,-9.5452,-12.744527,-7.572011,0.02842,-0.069021,-1.457561,5.956107
2,2.618738,8.587026,-6.053549,1.067796,-1.238318,0.052781,17.795241,-3.317069,-6.638197,-9.488359,-2.423856,1.563123,-4.908612,2.391375
2,-1.092156,1.002835,-3.187147,-8.83875,6.443314,5.517621,11.826953,4.965453,1.814847,-4.900492,-9.415278,1.416961,-5.793705,0.223303
2,-2.984144,-9.55332,2.342654,-4.340204,6.605717,7.157885,0.759231,9.959326,8.384023,-0.060901,-14.863878,1.303279,-3.877357,-0.816072
2,-3.966678,-13.491578,3.836756,3.325189,-2.06657,6.646317,-3.536312,9.350317,10.405933,3.097825,-11.59959,1.790486,-1.400721,-2.399495
2,-6.735639,-8.254101,1.473802,0.913513,-5.996708,4.79493,-9.959326,7.555771,9.805044,9.813164,-1.944769,1.010955,0.929754,-3.40639
2,-11.429068,-1.100276,-0.856673,-3.779915,0.418186,0.588709,-26.759852,7.320287,9.56144,17.437956,7.864335,-0.588709,3.41451,-2.090931
2,-12.841968,1.067796,-1.473802,-0.0203,5.761224,-3.739315,-37.015563,4.632528,8.684467,14.490352,15.164322,0.320745,5.062894,-0.101501
2,-8.262221,0.125862,-0.085261,5.387699,3.040985,-2.204612,-28.034711,-2.03409,4.226522,1.295159,17.575998,3.625633,5.265897,0.101501
2,-3.796156,1.676805,3.170906,3.024744,1.019075,5.818065,-18.923937,-5.980468,-2.659339,-5.639423,12.744527,4.0966,5.663783,-0.207063
2,-4.648768,5.598822,4.851771,-1.148997,5.079134,10.9175,-23.974651,-3.024744,-6.930522,1.002835,5.290258,-0.68615,6.79248,0.889153
2,-5.152216,7.076684,1.084036,1.660564,6.459555,5.200936,-20.385559,0.296384,-6.232191,6.16723,2.586258,-5.639423,5.736864,1.132757
2,1.425081,5.533861,-4.583807,6.711278,0.783591,-5.038534,7.620732,-2.164012,-3.300828,-2.878582,1.969129,-5.119735,0.767351,-1.725525
2,10.373452,4.900492,-4.06412,5.054774,-2.773021,-7.953657,31.778086,-5.501381,-1.628084,-14.871998,-5.493261,-1.002835,-4.884252,-3.934198
2,15.261764,4.323963,1.782366,-2.269573,-1.538763,-4.851771,34.482085,-3.568792,-2.269573,-13.63774,-18.485451,0.434426,-8.067338,-1.603724
2,20.889006,-2.375135,2.399495,-8.919951,-6.79248,-7.450209,52.386948,-1.067796,-5.233417,-5.135975,-26.232044,-2.764901,-10.414053,0.70239
2,30.430146,-13.840743,-5.590702,-11.932515,-19.248742,-16.219938,102.398761,-4.551327,-9.699482,-5.509501,-24.088333,-6.191591,-13.142413,-2.829861
2,29.756176,-17.316154,-11.055542,-9.983686,-20.369319,-16.747745,115.845678,-8.651987,-11.770113,-11.729512,-15.172442,-4.738089,-11.688911,-6.378353
2,6.15911,-5.558221,-4.665008,-2.74866,-2.70806,-2.570018,30.795551,-3.852996,-6.613837,-6.670678,-1.319519,1.879808,-2.773021,0.645549
2,-24.754183,9.959326,7.166005,5.087255,13.946304,13.142413,-90.819471,6.963002,4.80305,10.430293,13.710821,8.936191,7.239086,14.189908
2,-35.659503,13.004371,12.509043,8.018618,13.491578,16.763986,-134.992919,12.452203,14.579674,21.043288,19.744069,11.420947,9.764443,17.860202
2,-26.353846,4.283363,9.853764,7.645092,7.604491,12.27356,-95.756504,10.113608,16.487902,16.203698,14.230509,9.025512,7.182245,7.198486
2,-19.727829,-2.123411,5.395819,7.685693,11.006821,10.284131,-60.831872,7.401488,12.582124,7.766894,9.870005,5.43642,8.700708,-3.43887
2,-21.644177,-0.410066,1.311399,5.558221,15.188683,10.495254,-57.526983,7.295927,8.448984,6.086029,13.036851,2.245213,13.954425,-4.047879
2,-14.31171,1.416961,-3.909837,-0.66991,7.352768,6.13475,-27.173978,4.437645,4.908612,5.071014,10.682017,-2.870462,12.143638,-3.203387
2,7.831855,-2.553777,-8.099819,-4.07224,-4.868011,-2.310174,45.67973,-3.617513,-0.897273,-2.375135,-4.015399,-10.032407,-0.466907,-10.21105
2,25.379432,-6.492035,-7.425849,-0.174583,-8.522065,-8.497705,92.825141,-11.063662,-8.091699,-9.805044,-14.271109,-13.775782,-12.915049,-17.161872
2,24.981546,-3.105946,-3.219627,1.985369,-7.588251,-10.121728,75.439966,-12.029956,-11.453428,-9.293476,-9.252876,-10.056767,-14.173668,-12.103037
2,17.113151,4.470126,-0.345105,-5.233417,-10.381572,-9.139194,40.084968,-7.563891,-9.066113,-5.818065,-5.233417,-2.75678,-6.898041,0.775471
2,13.142413,6.394594,-0.328865,-11.786353,-11.542749,-7.101044,29.764296,-2.505057,-5.712504,-7.596371,-11.112383,1.847327,-1.303279,7.839975
2,8.221621,-0.66991,-1.010955,-5.509501,-4.981693,-5.48514,22.975877,0.239544,-5.623182,-10.698257,-4.819291,3.243988,-1.790486,5.899266
2,-1.847327,-8.237861,-0.637429,5.493261,1.173357,-5.282137,-3.585033,1.189597,-5.744984,-6.094149,21.368093,4.380804,-4.811171,2.651219
2,-7.685693,-5.680023,1.36824,5.192816,-0.475027,-3.39015,-25.290111,2.570018,-0.921634,3.991038,27.125258,5.45266,-5.111615,2.878582
2,-3.203387,5.582582,5.014173,-3.252108,-2.001609,3.552552,-20.872766,5.209056,6.451435,9.163554,-16.4067,5.566342,-0.0203,5.225297
2,1.530642,12.070557,7.823735,-3.503831,4.421405,10.584575,-13.402256,6.362113,8.310942,7.027963,-64.12864,6.061669,8.497705,8.351542
2,-3.300828,5.761224,5.655663,5.704384,11.558989,9.277236,-23.982772,2.894822,2.902943,4.600047,-51.518095,6.475795,13.532178,10.430293
2,-11.57523,-4.543207,-1.165237,9.269116,10.92562,1.871687,-33.686314,-2.781141,-1.652444,5.095375,9.049873,2.610618,9.496479,7.076684
2,-12.647085,-6.402714,-6.11039,1.522522,6.053549,-0.937874,-22.659192,-4.299603,0.986594,4.202162,47.311873,-5.225297,-0.01218,-1.790486
2,-7.190365,-2.164012,-4.405165,-5.818065,1.498162,2.74054,-5.014173,-0.207063,5.923627,-0.077141,37.470289,-8.806269,-5.509501,-8.440864
2,-2.302054,-2.423856,0.491267,-3.828636,-5.054774,4.169681,1.36012,3.666234,4.932972,-3.40639,18.729055,-4.348324,-3.706834,-8.270341
2,-0.077141,-6.394594,2.03409,1.717405,-10.92562,0.458787,3.503831,2.984144,-0.475027,-2.797381,18.030724,-0.263904,-0.475027,-7.320287
2,1.36012,-3.934198,-0.507507,2.781141,-7.068564,-1.660564,10.543975,0.783591,-1.790486,-0.742991,15.278004,-3.585033,-0.897273,-10.560215
2,2.431976,4.835531,-2.537537,0.759231,3.966678,-0.426306,14.149307,1.181477,2.602498,0.150222,-5.964227,-7.060443,-2.813621,-11.266665
2,3.43075,8.911831,-1.498162,0.296384,7.848095,-1.952889,9.090473,2.464456,4.851771,0.69427,-27.758627,-1.441321,-2.245213,-2.691819
2,5.533861,5.509501,0.637429,0.572468,2.06657,-5.891146,5.907387,0.718631,0.272024,1.644324,-32.809341,7.433969,0.418186,7.986137
2,7.49081,2.829861,1.660564,-0.791712,-0.921634,-4.0966,9.861885,-3.219627,-5.801825,1.636204,-27.823588,7.718173,1.822967,9.642641
2,6.459555,2.553777,1.896048,-1.238318,1.758006,2.984144,11.412827,-5.257777,-7.125404,-0.036541,-19.224382,1.36012,-0.117742,4.583807
2,3.000384,-2.440096,1.936648,2.099051,-0.840432,4.79493,6.11039,-4.055999,-5.200936,-2.407615,-1.725525,-0.353225,-4.0966,3.170906
2,0.174583,-10.422173,0.889153,4.535086,-9.033632,-0.791712,1.766126,-1.814847,-3.982918,-4.478246,18.932057,3.479471,-5.412059,6.15099
2,-1.546883,-9.610161,-1.457561,-1.157117,-9.244756,-3.601273,1.035315,-0.434426,-2.253333,-4.932972,24.185775,3.706834,-0.345105,5.663783
2,-3.146546,0.734871,-2.821741,-11.201704,-0.0203,0.247664,-2.334534,0.166462,2.090931,-2.204612,12.2898,-1.270799,7.076684,0.393826
2,-3.146546,6.556996,-1.230198,-11.989356,4.234642,2.212732,-7.645092,0.621189,5.225297,2.188372,1.920408,-3.698714,7.693813,-2.951663
2,-0.548108,1.993489,1.538763,0.369465,0.166462,-1.790486,-7.369008,1.254558,2.846102,3.544432,1.165237,-1.595603,0.336985,-1.920408
2,1.230198,-1.766126,1.920408,11.437188,0.109622,-4.267123,-3.089705,2.155892,-1.100276,0.775471,-0.320745,-1.262679,-4.75433,-1.067796
2,-0.864793,2.513177,-0.304504,8.505825,5.956107,-0.994715,-3.43887,2.927303,0.125862,-0.840432,-5.850546,-4.10472,-0.921634,-2.70806
2,-3.999159,6.15099,-1.782366,-0.174583,5.395819,2.131531,-7.604491,2.870462,4.275243,1.896048,-5.761224,-3.999159,4.665008,-4.06412
2,-4.047879,2.05033,-0.66991,0.01218,-1.871687,1.741766,-7.661332,1.961009,3.39827,4.600047,-0.142102,0.580589,3.463231,-3.41451
2,-2.04221,-2.594378,1.100276,5.022294,-1.709285,2.302054,-3.861117,0.978474,-1.952889,3.260228,-1.303279,3.552552,-0.783591,-1.977249
2,-0.856673,-0.816072,1.498162,0.864793,6.353993,4.738089,-2.302054,0.523748,-2.862342,1.222078,-9.821284,2.131531,-0.450667,-0.239544
2,0.142102,1.636204,1.222078,-8.302822,6.410834,3.463231,-1.749886,0.377586,2.212732,1.904168,-11.778233,0.629309,2.05845,1.766126
2,2.009729,-1.490042,1.189597,-5.420179,-3.917957,-1.506282,2.570018,-0.133982,4.007279,1.896048,-3.252108,1.579363,0.117742,2.358895
2,2.553777,-5.135975,0.361345,7.344648,-8.310942,-2.862342,7.401488,-1.36012,-1.189597,-1.563123,4.10472,1.863567,-4.161561,0.954114
2,0.515628,-3.203387,-1.717405,8.635747,-1.400721,0.66991,7.044203,-2.578138,-3.950438,-4.055999,4.559447,-0.263904,-4.372684,0.117742
2,-0.840432,0.272024,-2.862342,-5.44454,3.105946,2.05033,4.624408,-2.496937,2.02597,-2.821741,5.217176,-1.831087,-1.961009,0.970354
2,0.954114,-0.280144,-1.311399,-12.476563,-1.246438,-0.767351,5.720624,-1.238318,7.49893,-2.992264,9.041753,-0.596829,-2.886702,0.588709
2,3.187147,-1.749886,1.157117,-1.140877,-4.608168,-1.977249,7.295927,-0.799832,2.04221,-6.370233,9.675122,1.514402,-6.183471,-2.05845
2,2.75678,0.539988,1.652444,9.667002,-2.391375,0.125862,4.299603,-2.03409,-8.465224,-4.721849,5.525741,1.879808,-5.947987,-2.886702
2,1.035315,3.682474,0.182703,3.227747,-1.904168,0.539988,0.133982,-2.448216,-11.055542,4.79493,2.391375,0.190823,-1.165237,0.410066
2,0.434426,3.179027,-0.856673,-7.904936,-3.926078,-1.766126,-0.288264,0.280144,-5.306498,9.723843,0.491267,-2.02597,4.169681,3.804276
2,0.393826,1.027195,-0.166462,-5.46078,-0.548108,-2.480696,-0.71051,4.07224,-0.507507,1.676805,-6.004828,-2.529417,7.636972,3.609393
2,-0.361345,1.059676,1.165237,4.608168,6.410834,-1.701165,-6.086029,4.981693,1.230198,-6.784359,-15.172442,-0.434426,9.017392,2.05845
2,-1.36012,1.952889,1.254558,6.191591,6.378353,-3.357669,-11.761992,2.911063,4.835531,-1.3926,-17.186232,1.563123,8.18102,1.798606
2,-2.188372,0.759231,-0.483147,0.68615,0.190823,-5.330858,-10.332851,0.872913,8.676347,9.009272,-9.252876,-0.0203,6.581356,0.824192
2,-3.040985,-1.278919,-2.318294,-0.385706,-1.230198,-1.822967,-3.779915,-0.247664,5.850546,6.81684,1.108396,-3.252108,6.021068,-2.440096
2,-2.862342,-1.571243,-1.741766,2.03409,2.407615,4.811171,0.434426,-1.766126,-1.717405,-4.535086,7.612612,-2.643099,4.267123,-4.729969
2,-0.759231,-0.864793,0.970354,-0.410066,1.774246,6.508275,0.864793,-2.862342,-4.340204,-7.182245,9.878125,1.693045,-1.798606,-3.471351
2,1.051555,-1.205838,2.277693,-4.859891,-2.415735,3.130306,1.587483,-1.595603,-0.442546,0.791712,8.18914,3.333309,-8.432744,-1.400721
2,0.125862,-2.115291,0.345105,-2.586258,-1.33576,1.985369,3.739315,0.336985,1.660564,4.470126,3.487591,0.304504,-9.139194,-1.270799
